Date,Location,MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21/09/2009,Albury,3.7,19,0.2,73,50,1014.5,1008.2,11.5,18.3,No,Yes
22/09/2009,Albury,11.5,20.2,8.4,77,55,1002.6,999.2,15.5,19.2,Yes,Yes
23/09/2009,Albury,9.3,16.8,28.8,82,54,997.8,1003.8,13.1,15.9,Yes,Yes
24/09/2009,Albury,8.2,18.2,1.4,72,55,1015.1,1011.8,12.6,17.2,Yes,No
25/09/2009,Albury,5.3,20.6,0,60,57,1009.3,1002.9,15.2,17.3,No,Yes
26/09/2009,Albury,6.8,12.2,6,79,72,1005.2,1003.9,7.9,11.1,Yes,Yes
27/09/2009,Albury,4.5,12.9,1.6,78,72,1009.8,1008.4,6.7,10.7,Yes,No
28/09/2009,Albury,5.5,17.9,0,79,56,1012.3,1009.9,9.2,16.8,No,No
29/09/2009,Albury,1.7,17,0,73,49,1015.6,1013.4,9.4,16.2,No,No
30/09/2009,Albury,4,21.4,0,75,36,1018,1013.4,11.3,20.9,No,No
01/10/2009,Albury,8.9,21.1,0,76,61,1012.4,1008.8,12.9,19.4,No,No
02/10/2009,Albury,11.7,22,0,68,55,1009.6,1004.9,16.1,20.6,No,Yes
03/10/2009,Albury,8.5,13.5,3.2,87,75,1014,1015.1,9.6,13,Yes,Yes
04/10/2009,Albury,9.6,16.2,1.8,85,75,1020.6,1019.4,12.6,14.8,Yes,No
05/10/2009,Albury,8.3,19.7,0.2,85,47,1020.7,1018.6,12.5,19.2,No,No
06/10/2009,Albury,5.2,16.2,0,85,77,1020.2,1018.3,8.8,10,No,Yes
07/10/2009,Albury,3.8,15.9,3.6,90,42,1018.7,1018.5,7.1,15.2,Yes,No
08/10/2009,Albury,1.2,16.3,0,65,43,1024,1023.2,7.8,15.7,No,No
09/10/2009,Albury,3.2,18.2,0,63,39,1027.7,1025.7,11.8,17.8,No,No
10/10/2009,Albury,4.6,19,0,55,36,1029.5,1025.7,11.2,17.3,No,No
11/10/2009,Albury,6.4,18.7,0,68,50,1022.6,1016.9,11.3,18.2,No,No
12/10/2009,Albury,5.8,23.3,0,88,64,1007.9,999.4,11,19,No,Yes
13/10/2009,Albury,6.6,17.7,2,70,71,1001.9,997.6,10.8,14.8,Yes,Yes
14/10/2009,Albury,9.5,15.1,7,88,60,1000.5,1002.7,10.3,14.1,Yes,Yes
15/10/2009,Albury,9.7,15.7,1.4,79,84,1008.5,1007.8,11.1,10.9,Yes,Yes
16/10/2009,Albury,4.1,16.6,6.8,77,56,1016,1016.2,8.8,14.9,Yes,No
17/10/2009,Albury,4.6,19.2,0,83,46,1022.7,1021.6,10.9,18.8,No,No
18/10/2009,Albury,5.1,20.3,0,72,50,1026.9,1024.7,12.1,19.3,No,No
19/10/2009,Albury,5.1,22.7,0,78,38,1026.6,1023.7,12.2,22,No,No
20/10/2009,Albury,6.9,26.6,0,71,31,1022.9,1018.4,13.4,25.8,No,No
21/10/2009,Albury,8.8,27.1,0,73,44,1018.9,1017.4,15.4,25.3,No,No
22/10/2009,Albury,9.1,27.1,0,67,38,1020.8,1018.4,15.6,25.4,No,No
23/10/2009,Albury,8.1,23.9,0,70,26,1019.6,1017.6,14.8,23.2,No,No
24/10/2009,Albury,7.4,25.4,0,68,28,1019.5,1016.2,14.7,24.8,No,No
25/10/2009,Albury,10.6,23.1,0,68,34,1014.7,1013,14.4,21.3,No,No
26/10/2009,Albury,10.8,22,0,52,38,1023.8,1022,14.7,20.9,No,No
27/10/2009,Albury,5.9,24.1,0,64,43,1027.5,1023.1,12.9,23.4,No,No
28/10/2009,Albury,11.3,26.8,0,67,41,1025.4,1020.9,17.9,25.8,No,No
29/10/2009,Albury,14.5,26.9,0,65,50,1023.4,1020.6,19.1,25.8,No,No
30/10/2009,Albury,13.7,29.1,0,75,46,1022.8,1019.5,19.1,28.4,No,No
31/10/2009,Albury,15.6,30.8,0,65,38,1022.3,1019,21.4,30.3,No,No
01/11/2009,Albury,17.8,34,0,66,35,1021.6,1017.3,23.1,32.7,No,No
02/11/2009,Albury,18.7,32.4,0,66,47,1018.8,1014.6,23.9,31.1,No,No
03/11/2009,Albury,18.7,24.3,0,46,39,1009.8,1011.9,24.2,21.9,No,No
04/11/2009,Albury,10,23.2,0,59,27,1017.1,1015.8,15,22.6,No,No
05/11/2009,Albury,6.6,25.3,0,67,28,1020.5,1017.3,14,25.3,No,No
06/11/2009,Albury,10.8,27.9,0,55,32,1025,1021.8,17.5,27,No,No
07/11/2009,Albury,11.3,29.8,0,57,27,1028.5,1025.3,19.2,28.9,No,No
08/11/2009,Albury,13.5,31.8,0,55,29,1029.1,1024.8,21,30.3,No,No
09/11/2009,Albury,15.4,33.4,0,48,29,1025.4,1020.6,22.1,32.8,No,No
10/11/2009,Albury,15.9,35.2,0,49,23,1021,1017.2,23.3,33.8,No,No
11/11/2009,Albury,17.1,36,0,43,18,1021.4,1017.8,24.5,34.9,No,No
12/11/2009,Albury,16.7,35.1,0,49,18,1018.9,1014.8,24.7,34.6,No,No
13/11/2009,Albury,18.1,32.8,0,42,22,1017.2,1013.9,23.2,31.7,No,No
14/11/2009,Albury,13.4,35.4,0,55,25,1015.6,1011.2,21.7,32.6,No,No
15/11/2009,Albury,17.2,36.3,0,57,16,1009.8,1006.5,23.9,35.4,No,No
16/11/2009,Albury,15.3,35.1,0,46,20,1007,1002.6,24.1,33.4,No,No
17/11/2009,Albury,12.1,30.5,0,38,18,1008,1005.9,19.5,28.6,No,No
18/11/2009,Albury,11.4,33.5,0,53,18,1010,1007.1,21,32.7,No,No
19/11/2009,Albury,18.6,39.7,0,29,11,1006.8,1004.6,27.8,39,No,No
20/11/2009,Albury,15.3,38.2,0,45,21,1007.6,1002.3,24.7,36.4,No,Yes
21/11/2009,Albury,19.3,21,10.6,95,91,1010.8,1009,19.7,20.8,Yes,Yes
22/11/2009,Albury,18.3,28.3,25.8,98,67,1003.7,1003.5,19.2,25.6,Yes,No
23/11/2009,Albury,11.9,23.6,0.4,63,37,1020.7,1020.6,14.4,22.7,No,No
24/11/2009,Albury,12.8,25.8,0,60,40,1024.6,1021.6,18.1,24.9,No,No
25/11/2009,Albury,17.2,32.9,0,60,36,1020.8,1016,22,32,No,No
26/11/2009,Albury,21,34.5,0,48,70,1012.2,1008.4,28.2,25.2,No,Yes
27/11/2009,Albury,15.9,26.2,10.2,82,56,1010.7,1008.6,17.6,24.7,Yes,No
28/11/2009,Albury,17.1,26.4,0,48,27,1006.5,1002.7,18.8,25.7,No,Yes
29/11/2009,Albury,12.8,22.3,9.4,94,54,1000.5,1000.9,13.5,20.7,Yes,Yes
30/11/2009,Albury,13.2,23.9,2.4,82,35,1010.3,1009.3,15.9,23.6,Yes,No
01/12/2009,Albury,12.3,23.6,0,43,31,1018.4,1016.9,16.6,22.6,No,No
02/12/2009,Albury,10.6,27,0,48,29,1022,1018.9,16.8,25.5,No,No
03/12/2009,Albury,11.4,31.5,0,57,16,1019.2,1014.3,20.3,29.8,No,No
04/12/2009,Albury,12.3,27.5,0,42,7,1015.9,1014.4,19.5,26.8,No,No
05/12/2009,Albury,10.7,26.7,0,44,22,1015.1,1012.9,17.6,25.7,No,No
06/12/2009,Albury,11.1,30.7,0,58,23,1015.9,1012.4,18.9,28.7,No,No
07/12/2009,Albury,13.4,31.9,0,47,19,1012.3,1009,21.2,30.6,No,No
08/12/2009,Albury,18.2,24.9,0,58,45,1006.9,1006,21,21.8,No,Yes
09/12/2009,Albury,9.2,25.4,1.2,64,24,1011.6,1009.2,15.7,23.4,Yes,No
10/12/2009,Albury,14.2,27.4,0,52,26,1008.9,1004.7,19.7,25.6,No,No
11/12/2009,Albury,9.2,22.6,1,62,30,1016.9,1016.3,12.8,21,No,No
12/12/2009,Albury,9,26.5,0,52,31,1019.2,1016.1,17,26,No,No
13/12/2009,Albury,11.8,29.6,0,52,27,1017.6,1015,19.5,28.9,No,No
14/12/2009,Albury,13.6,32,0,48,25,1018.7,1015.8,21.8,30.6,No,No
15/12/2009,Albury,13.1,34.7,0,51,22,1019.4,1015.4,22.1,32.5,No,No
16/12/2009,Albury,14.6,38.6,0,45,8,1017,1012.3,23.8,36.9,No,No
17/12/2009,Albury,14.5,40.3,0,40,28,1008.9,1005.7,24.2,31.4,No,Yes
18/12/2009,Albury,12.2,26.4,3,60,19,1015,1014.1,16,24.9,Yes,No
19/12/2009,Albury,11.1,29.2,0,45,23,1016.2,1014.2,19.1,27.7,No,No
20/12/2009,Albury,12,31.3,0,52,21,1018.1,1013.7,20.8,30.4,No,No
21/12/2009,Albury,12.7,33.7,0,48,10,1013.5,1009.6,21,32.7,No,No
22/12/2009,Albury,15.1,36.6,0,44,10,1010.9,1007.3,23.1,35.9,No,No
23/12/2009,Albury,18.1,38.2,0,41,12,1012.4,1008.8,27.2,37.5,No,No
24/12/2009,Albury,22.9,34.6,0,21,29,1006.5,1006.3,32.1,30.4,No,Yes
25/12/2009,Albury,18.8,28.3,9.8,84,49,1009.8,1008,20.9,27.5,Yes,No
26/12/2009,Albury,17.1,31.3,0,56,34,1014.7,1011.9,20,29.4,No,No
27/12/2009,Albury,17.6,27.3,0,61,74,1016.3,1013.9,22.1,22.7,No,No
28/12/2009,Albury,17.8,35.9,0,58,23,1015.2,1012.6,24.4,34.1,No,No
29/12/2009,Albury,18.7,35.9,0,46,24,1020,1017,25.6,34.1,No,No
30/12/2009,Albury,19.8,36.8,0,41,15,1022,1016.7,26,35.1,No,No
31/12/2009,Albury,21.1,33.2,0,41,35,1016.8,1012,28.1,31.1,No,Yes
01/01/2010,Albury,19.4,31.9,5,70,40,1012.2,1008.5,23.4,30.9,Yes,Yes
02/01/2010,Albury,18.6,29.1,12.4,88,48,1007.8,1006.2,20.6,28,Yes,No
03/01/2010,Albury,12.2,29.7,0,57,32,1014.4,1012.5,18,28,No,No
04/01/2010,Albury,14.8,32.8,0,55,24,1017.5,1013.6,21.3,30.6,No,No
05/01/2010,Albury,15,35.8,0,46,13,1014.9,1011.5,23.3,34.9,No,No
06/01/2010,Albury,16.3,33.8,0,49,7,1014.1,1011.5,24.3,33.4,No,No
07/01/2010,Albury,15,33,0,45,17,1014.9,1012.7,22.8,31.8,No,No
08/01/2010,Albury,17.4,36.4,0,50,19,1018,1014.6,24.6,35.3,No,No
09/01/2010,Albury,19.6,39.8,0,48,19,1017.2,1013.1,26.4,38.6,No,No
10/01/2010,Albury,20.6,42.2,0,38,8,1015.4,1011.2,27.8,41.2,No,No
11/01/2010,Albury,21,42.2,0,39,15,1013.8,1009.1,29.1,40.9,No,No
12/01/2010,Albury,24.5,42.4,0.2,48,12,1007.7,1003.6,29.4,41.1,No,No
13/01/2010,Albury,22.6,28.4,0.4,56,79,1009.8,1012,25.1,19.9,No,Yes
14/01/2010,Albury,15.7,31.7,3,55,28,1016.1,1013.2,20.9,30.4,Yes,No
15/01/2010,Albury,17.2,36.3,0,51,20,1015.6,1011.4,24.2,34.4,No,No
16/01/2010,Albury,21.8,36.6,0,50,11,1009.6,1004.1,27.7,36,No,No
17/01/2010,Albury,16.8,25.6,0,51,24,1006.9,1005.5,18,24.1,No,No
18/01/2010,Albury,10.5,22.6,0,44,30,1007.7,1007,14.4,20.5,No,No
19/01/2010,Albury,8.7,25.2,0,47,27,1011.5,1009.7,15,23.8,No,No
20/01/2010,Albury,11,32.9,0,52,15,1011.8,1008.8,18.5,30.7,No,No
21/01/2010,Albury,15.4,37.3,0,39,18,1010.7,1008.1,22.4,34.3,No,No
22/01/2010,Albury,19.2,41.8,0,40,9,1008.8,1003.7,26,39.1,No,No
23/01/2010,Albury,24.7,35.4,0,43,9,1006.7,1006.5,25,34.6,No,No
24/01/2010,Albury,14.4,33.7,0,50,22,1013.2,1009.7,21.5,31.7,No,No
25/01/2010,Albury,14.3,35.8,0,47,8,1011.4,1008.1,22.8,34.7,No,No
26/01/2010,Albury,15.1,35.9,0,35,10,1010,1008.5,22.9,34.4,No,No
27/01/2010,Albury,17.7,36.4,0,45,14,1011.4,1007.9,24.2,35.3,No,No
28/01/2010,Albury,15.2,34.4,0,51,8,1008.5,1005.2,23.1,34.1,No,No
29/01/2010,Albury,16,35.2,0,46,14,1009,1007.7,23.1,33.9,No,No
30/01/2010,Albury,18.9,36.5,0,48,22,1015.3,1012,23.5,34.8,No,No
31/01/2010,Albury,21.7,36.3,0,39,16,1014.2,1009.7,26.6,34.7,No,No
01/02/2010,Albury,21,38.2,0,46,19,1014,1009.9,25.2,36.9,No,Yes
02/02/2010,Albury,17.8,34.3,8.6,61,24,1016.1,1011.7,22.9,32.5,Yes,No
03/02/2010,Albury,17.9,35.6,0,36,23,1014,1008.5,24.3,34.6,No,No
04/02/2010,Albury,23.5,32,0,51,44,1010.8,1006.2,26.3,31.1,No,Yes
05/02/2010,Albury,19.2,26.1,52.2,83,70,1009.9,1009.4,22.1,25,Yes,Yes
06/02/2010,Albury,19.5,30.3,5.6,55,38,1016.4,1015.7,22.6,30.1,Yes,No
07/02/2010,Albury,20.3,33.9,0,53,32,1020.8,1017.5,23.2,32.6,No,No
08/02/2010,Albury,23,34,0,66,32,1020.8,1017.8,25.9,33.8,No,No
10/02/2010,Albury,21.7,35.6,NA,64,28,1018.8,1014.7,25.2,32.9,NA,No
12/02/2010,Albury,22.5,29.1,NA,81,67,1008.5,1007.8,23.4,26.4,NA,No
13/02/2010,Albury,20.8,27.1,0,82,59,1009.9,1007.9,21.2,26.6,No,No
14/02/2010,Albury,20.5,30.3,0,80,43,1006.8,1003.9,21.7,28.9,No,No
15/02/2010,Albury,17.8,26.8,0,76,44,1008.6,1008.8,19.7,26.2,No,No
16/02/2010,Albury,17.6,29,0,48,34,1014.7,1013.3,20.6,27.2,No,No
18/02/2010,Albury,NA,31.2,NA,33,24,1020.4,1019.1,21,30,NA,No
19/02/2010,Albury,16.4,30.3,0,54,34,1023.6,1019.6,20.8,29.2,No,No
20/02/2010,Albury,15.7,31.8,0,70,35,1018.9,1014.3,19.6,30.9,No,No
21/02/2010,Albury,19.6,34.7,0.6,71,59,1015.3,1011.2,23.8,27.3,No,Yes
22/02/2010,Albury,20.2,26.4,3.6,83,70,1014.6,1011.9,21.3,24.2,Yes,No
23/02/2010,Albury,12.5,26.1,0.2,56,34,1017.3,1016.7,15.2,24.3,No,No
24/02/2010,Albury,12.8,28.5,0,57,35,1020.3,1018.4,17.9,26.4,No,No
25/02/2010,Albury,15,31,0,61,33,1023.9,1021.3,19.5,29.3,No,No
27/02/2010,Albury,NA,26.3,NA,70,62,1019.4,1018.3,20.8,24.8,NA,Yes
28/02/2010,Albury,18.2,29.3,1.4,84,45,1016.7,1013.6,19.9,28.5,Yes,No
02/03/2010,Albury,11.2,28.5,NA,58,23,1019.3,1015.4,16.6,26.5,NA,No
03/03/2010,Albury,12.5,31.2,0,61,26,1018.6,1014.2,17.8,28.9,No,No
04/03/2010,Albury,15.1,NA,0,70,35,1014.2,1009.8,20.1,28.6,No,No
05/03/2010,Albury,NA,22.3,0,74,93,1008.8,1006.6,20.9,20.1,No,Yes
06/03/2010,Albury,18.8,30.3,20.6,87,48,1010,1009,22.3,29.4,Yes,Yes
07/03/2010,Albury,18.3,22.9,5.8,89,82,1013.3,1008.8,19,21.1,Yes,Yes
08/03/2010,Albury,18.1,25.5,66,79,38,1008.7,1007.5,19.8,24.1,Yes,Yes
09/03/2010,Albury,15.7,22.4,6.2,90,67,1014.4,1015.9,16.3,19,Yes,No
11/03/2010,Albury,12.3,24.4,NA,56,40,1031.4,1030.2,15.2,22.8,NA,No
12/03/2010,Albury,10.6,25,0,72,40,1036.3,1033.6,14.2,24.1,No,No
13/03/2010,Albury,11.5,25.7,0,80,44,1035.2,1031.4,15,23.9,No,No
14/03/2010,Albury,12.2,26.3,0,75,37,1030,1026,15.6,24.8,No,No
15/03/2010,Albury,13.2,26.6,0,72,38,1025.5,1022.3,16.2,26,No,No
16/03/2010,Albury,12.5,28.6,0,73,28,1023.8,1021,16.1,28.1,No,No
17/03/2010,Albury,13.3,29.6,0,76,35,1025.6,1023.3,17.6,29.5,No,No
18/03/2010,Albury,15.1,30.4,0,73,36,1025.4,1022.2,18.9,29.7,No,No
19/03/2010,Albury,14.9,31.4,0,79,31,1020.4,1017.3,17.7,30,No,No
20/03/2010,Albury,16.7,31.9,0,77,36,1020.2,1017.9,19.4,31.5,No,No
21/03/2010,Albury,16.8,25.6,0,78,46,1018.7,1017.7,20.2,24.7,No,No
22/03/2010,Albury,9.1,25.3,0,69,36,1020.8,1018.8,13,24.1,No,No
23/03/2010,Albury,8.3,27,0,79,23,1021.2,1018.6,12.1,26.1,No,No
24/03/2010,Albury,10.5,28.8,0,81,31,1022,1019.5,13.3,26.9,No,No
25/03/2010,Albury,11.6,29.6,0,75,32,1021.8,1018,15.4,28.9,No,No
26/03/2010,Albury,12.6,30,0,80,32,1019.2,1016.4,15.8,29.1,No,No
27/03/2010,Albury,15.6,30.2,0,73,32,1019.8,1017,18.3,30,No,No
28/03/2010,Albury,17.2,28.7,0,79,41,1016.4,1011.8,19.4,28.3,No,Yes
29/03/2010,Albury,18.2,26.3,11,94,61,1015.8,1014.9,18.2,24.8,Yes,No
30/03/2010,Albury,16.5,26.9,0.4,91,44,1019.6,1017.6,17.5,26,No,No
31/03/2010,Albury,13.4,26.1,0,71,42,1021.2,1018.1,16.5,25.1,No,No
01/04/2010,Albury,11.6,25.8,0,82,44,1020,1017.4,14.6,25.2,No,No
02/04/2010,Albury,10,25.1,0,78,42,1019.8,1017.4,15.3,24.4,No,No
03/04/2010,Albury,12.4,24.8,0,71,41,1020.7,1018.4,15.5,24.7,No,No
04/04/2010,Albury,12.5,24.8,0,58,37,1022.1,1018.2,18.3,24.2,No,No
05/04/2010,Albury,10.3,25.3,0,76,38,1020.7,1016.3,15.5,24.6,No,No
06/04/2010,Albury,10.6,24.7,0,75,40,1017.9,1013.3,15.7,23.8,No,Yes
07/04/2010,Albury,15.7,23.4,3,87,69,1012.8,1010.5,19.2,23.2,Yes,Yes
08/04/2010,Albury,13.5,23.1,3.2,84,53,1016.7,1015.3,17.5,23,Yes,No
09/04/2010,Albury,10.1,21.9,0,73,55,1016.1,1011.3,15.7,21.2,No,No
10/04/2010,Albury,14.1,18.6,0.2,84,79,1011.6,1009,16.7,18.3,No,Yes
11/04/2010,Albury,14.2,18.7,7,86,43,1010.1,1010.2,15.9,17.8,Yes,No
12/04/2010,Albury,5.6,17.4,0,71,54,1018.1,1017.3,11,16,No,No
13/04/2010,Albury,4.6,19.9,0,82,49,1023.8,1021.1,10.1,19.5,No,No
14/04/2010,Albury,5.1,21.9,0,81,49,1023.6,1020.1,12.5,21.6,No,No
15/04/2010,Albury,6.1,23.5,0,79,40,1022.6,1020.7,13.3,22.4,No,No
16/04/2010,Albury,7.7,24.7,0,79,45,1026.5,1023,13.6,24.1,No,No
17/04/2010,Albury,8.5,25.4,0,74,38,1027.8,1024.4,15.8,25,No,No
18/04/2010,Albury,10.1,25.1,0,67,47,1027.1,1023.2,16.8,24.6,No,No
19/04/2010,Albury,11.2,25.9,0,81,46,1025.7,1021.9,14.6,25.6,No,No
20/04/2010,Albury,11.8,25.2,0,79,49,1024.6,1020.1,16.4,24.3,No,No
21/04/2010,Albury,12.3,27.5,0,74,44,1022.8,1019.5,18.5,26.4,No,No
22/04/2010,Albury,11.4,27.3,0,74,40,1023.6,1019.4,17.8,26.4,No,No
23/04/2010,Albury,11.3,29,0,89,34,1020.5,1014,15.4,27.9,No,Yes
24/04/2010,Albury,15.4,19.8,3.6,95,86,1013.4,1008.7,17.1,18.6,Yes,Yes
25/04/2010,Albury,10.8,18.5,17,72,40,1016.2,1017.6,14.4,18.4,Yes,No
26/04/2010,Albury,5.1,17.9,0,78,49,1026.5,1023,10.4,16.9,No,No
27/04/2010,Albury,7.1,16.1,0,84,58,1020.9,1018,9.7,15.9,No,Yes
28/04/2010,Albury,9.7,17.3,1.6,84,50,1022,1019.6,12.4,16.9,Yes,No
29/04/2010,Albury,10.5,17.7,0.4,79,69,1021.9,1020.4,14.3,17,No,No
30/04/2010,Albury,5.6,19.1,0,99,53,1026.8,1024.4,9.4,19,No,No
01/05/2010,Albury,5.9,21.1,0.2,84,46,1027.9,1024.1,11.7,20.6,No,No
02/05/2010,Albury,4.8,20.7,0,97,47,1026.7,1024.3,10,20.3,No,No
03/05/2010,Albury,6.8,23,0,83,39,1027.1,1021.9,12.7,22.7,No,No
04/05/2010,Albury,8,25.3,0.2,92,29,1017.8,1011.2,11.9,24.8,No,Yes
05/05/2010,Albury,8.9,14.5,3,84,51,1016.1,1015.5,9.3,14.5,Yes,No
06/05/2010,Albury,7.1,15.3,0,78,68,1022.3,1021.6,10.8,15.3,No,No
07/05/2010,Albury,5.7,17.5,0,89,56,1024.7,1021.7,10.2,16.8,No,No
08/05/2010,Albury,9.6,19.3,0,84,59,1023.7,1021.1,13,18.6,No,No
09/05/2010,Albury,5.7,19.5,0,99,54,1023.4,1019.6,9.2,18.6,No,No
10/05/2010,Albury,5,19.8,0,99,47,1020.8,1015.2,8.1,19.6,No,No
11/05/2010,Albury,3,15.6,0,77,47,1012.5,1014.8,10.7,13.2,No,No
12/05/2010,Albury,1.3,14.9,0,81,48,1022.8,1021.5,6,13.8,No,No
13/05/2010,Albury,1,17.1,0,79,55,1024.1,1019.9,6.4,16.9,No,No
14/05/2010,Albury,3.1,17.7,0.2,99,46,1021.2,1017.1,5.7,17.1,No,No
15/05/2010,Albury,2.2,18.4,0,83,44,1019.9,1017.3,8.1,18.1,No,No
16/05/2010,Albury,1.7,17.5,0,84,51,1021.6,1018.9,8.2,16.3,No,No
17/05/2010,Albury,4.5,17,0,92,50,1021.1,1017.9,9.2,16.7,No,No
18/05/2010,Albury,1.6,19.7,0,90,38,1020.9,1018.7,7.4,19.4,No,No
19/05/2010,Albury,1.4,18.5,0,86,39,1024.1,1021.3,6.6,18.4,No,No
20/05/2010,Albury,2.1,16.5,0,88,44,1023.8,1020.4,6.8,16.1,No,No
21/05/2010,Albury,1.7,17.9,0,92,42,1022.3,1019.3,7.6,17.5,No,No
22/05/2010,Albury,1.1,17.1,0,76,45,1023.3,1020.5,6.3,16.1,No,No
23/05/2010,Albury,0.9,18.1,0,76,35,1023.5,1019.2,6.6,17.8,No,No
24/05/2010,Albury,5.2,16.3,0,74,73,1017.6,1013.3,10.3,15,No,Yes
25/05/2010,Albury,10.2,14.9,10.4,88,99,1008.7,1005,13.5,12.8,Yes,Yes
26/05/2010,Albury,8.4,19,13.4,71,50,1008.9,1010.1,14.9,18.9,Yes,No
27/05/2010,Albury,5.7,16.6,0.2,92,59,1019.6,1018,9.7,16.5,No,No
28/05/2010,Albury,6.4,17,0,96,63,1019.4,1014.3,9.4,17,No,Yes
29/05/2010,Albury,9.4,15,28,99,89,1005.7,1002.8,12.1,14,Yes,Yes
30/05/2010,Albury,8.8,20.2,5.8,99,47,1004.7,1004.8,10.8,19.6,Yes,No
31/05/2010,Albury,10.7,19.1,0,54,48,1015.2,1014.8,15,18.4,No,No
01/06/2010,Albury,4.2,16.6,0,89,58,1020.7,1018.5,8.3,16.1,No,No
02/06/2010,Albury,4.3,17.7,0,93,60,1022.3,1020.6,8.6,16.8,No,No
03/06/2010,Albury,3.4,17.7,0,79,50,1026.5,1023.5,8.9,17.2,No,No
04/06/2010,Albury,3.1,18.4,0,82,53,1023.6,1019.4,8.7,18.1,No,No
05/06/2010,Albury,1.7,10.2,0,99,84,1018.7,1015.8,5.1,8.9,No,No
06/06/2010,Albury,5,15.8,0,97,61,1020.6,1020.4,6.2,14.6,No,No
07/06/2010,Albury,0.4,14,0,80,50,1026.7,1024.3,4.2,13.3,No,No
08/06/2010,Albury,3.1,12.2,0,89,49,1023.7,1019.5,5.3,11.6,No,No
09/06/2010,Albury,5.3,8.4,0,81,92,1012.9,1011.1,7.8,7.9,No,Yes
10/06/2010,Albury,4.9,12.9,2.4,85,57,1021.2,1021.1,7.2,12.5,Yes,No
11/06/2010,Albury,7.2,13.2,0,82,66,1023,1019.7,9.2,12.8,No,No
12/06/2010,Albury,0,13.3,0,95,51,1025.4,1024.3,3.3,12.3,No,No
13/06/2010,Albury,-1,13.1,0,83,47,1031.8,1030.7,4.1,12,No,No
14/06/2010,Albury,-2,13.2,0,85,50,1035.2,1032,2.2,12.6,No,No
15/06/2010,Albury,-0.3,12.8,0,92,65,1032.3,1028.3,3.4,12.4,No,No
16/06/2010,Albury,1.5,15.5,0,91,73,1027.4,1022.1,7.4,13.5,No,Yes
17/06/2010,Albury,7.4,16.2,11.6,82,65,1010,1010.4,13,11,Yes,Yes
18/06/2010,Albury,3,12.2,2.2,88,70,1019.6,1018,6.9,10.9,Yes,Yes
19/06/2010,Albury,6.9,15.2,1.8,95,66,1019.4,1019.6,10.3,14.4,Yes,No
20/06/2010,Albury,3.6,13.1,0,98,86,1027.2,1026.7,7.7,12.7,No,No
21/06/2010,Albury,5,12.5,0.4,99,83,1034.5,1033.8,7.4,11.8,No,No
22/06/2010,Albury,3,14.8,0,94,61,1037.3,1035.2,6.1,14.7,No,No
23/06/2010,Albury,3.5,16.5,0,89,52,1036.9,1032.9,7.2,15.5,No,No
24/06/2010,Albury,3.4,17,0,85,56,1030.1,1024.7,8.3,16.9,No,No
25/06/2010,Albury,7,16.1,0,83,95,1021.9,1018.6,12.1,13.2,No,Yes
26/06/2010,Albury,6.2,12.1,10.2,86,71,1020.5,1020.5,7.6,11.1,Yes,No
27/06/2010,Albury,0.6,11.9,0.2,99,54,1024.3,1021.8,2.8,11.5,No,No
28/06/2010,Albury,-0.6,8.3,0,99,70,1022.7,1020.3,2.3,8.2,No,No
29/06/2010,Albury,2.3,9.4,0,71,57,1021.2,1019.4,6.5,9.1,No,No
30/06/2010,Albury,5.1,9.8,0.2,81,78,1020.7,1019.6,6.3,8.8,No,Yes
01/07/2010,Albury,3.2,11.9,1.2,99,67,1025.2,1024.3,5.5,10.4,Yes,No
02/07/2010,Albury,0.2,10.9,0.2,99,70,1027.6,1024,3.2,10.2,No,No
03/07/2010,Albury,1,10.3,0,99,76,1030.5,1029.8,3.7,10,No,No
04/07/2010,Albury,1.5,10.8,0,99,77,1032.5,1029,3.1,10,No,No
05/07/2010,Albury,1.8,12.1,0.2,99,70,1027.5,1022.8,2.4,11.7,No,Yes
06/07/2010,Albury,2.3,13.9,5.6,94,56,1020.9,1019.2,6.7,13.8,Yes,No
07/07/2010,Albury,1.5,13.5,0,99,64,1026.9,1025.1,3,12.6,No,No
08/07/2010,Albury,2.1,14.8,0.4,99,50,1029.5,1026.6,4.1,14.6,No,No
09/07/2010,Albury,0,14.6,0,90,57,1030.9,1027.1,4.8,14.1,No,No
10/07/2010,Albury,1.5,16.1,0,96,61,1024.1,1019.5,5,15,No,Yes
11/07/2010,Albury,5,15.4,13.4,99,62,1020.6,1019.6,11.8,15.2,Yes,No
12/07/2010,Albury,3.5,15.3,0.2,99,62,1024.3,1021,5.9,15.1,No,No
13/07/2010,Albury,3.5,16.3,0,98,93,1016.8,1008.9,6.2,12,No,Yes
14/07/2010,Albury,6.2,10,21.4,82,91,1009.2,1008.7,8.5,9.1,Yes,Yes
15/07/2010,Albury,3.4,12.2,11,85,63,1020.2,1022,6.9,11.4,Yes,No
16/07/2010,Albury,0.6,13.1,0,99,56,1028.7,1026.3,2.9,13,No,No
17/07/2010,Albury,-0.4,11.5,0,99,69,1029.2,1025.9,2.8,10.8,No,No
18/07/2010,Albury,0.7,12.8,0,96,59,1023.1,1018.7,5.2,12.1,No,Yes
19/07/2010,Albury,5,13.5,1.6,99,61,1018.8,1017.8,7.7,13.4,Yes,No
