id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
248,4432,112.3670498,51.29491408,0.889726353,4550,75.11988859,0.601193706,270.823,0.759343932,2.190608013,1
249,5020,119.8737416,54.71854525,0.889739752,5104,79.94787373,0.528421053,285.799,0.772310913,2.190733345,1
250,4035,107.3117282,48.93080224,0.889995749,4150,71.67650635,0.58469787,258.503,0.758791099,2.193132409,1
251,5781,128.2888753,58.47084588,0.890095088,5954,85.79392641,0.674090485,316.756,0.724040956,2.194065664,1
252,4176,109.3482943,49.8376875,0.890097511,4277,72.91809336,0.596230725,260.346,0.774227397,2.194088445,1
253,4555,114.4279914,52.15120679,0.890104916,4706,76.15514511,0.776641091,279.606,0.732158776,2.194158073,1
254,4141,108.7011905,49.45734894,0.890499394,4236,72.61187888,0.633180428,260.478,0.7669605,2.19787742,1
255,5273,122.7478685,55.75784788,0.890875797,5431,81.93773318,0.66984248,302.73,0.72303066,2.201445593,1
256,5371,123.9435304,56.23539815,0.891145369,5531,82.69564435,0.734144341,297.114,0.764572695,2.204012677,1
257,6332,135.2490597,61.31214783,0.891343917,6528,89.78949157,0.579747299,328.799,0.736020303,2.205909669,1
258,5595,126.2920083,57.23821435,0.891398089,5745,84.40245999,0.621045621,303.285,0.764377848,2.206428166,1
259,4664,115.8597799,52.49343954,0.891471219,4826,77.06094495,0.712169797,282.98,0.73190872,2.207128755,1
260,5762,128.4823393,58.16517707,0.891658061,5932,85.65282399,0.659871736,312.678,0.740608116,2.208922,1
261,4249,110.4531344,49.99383017,0.891701055,4325,73.55266702,0.833791209,261.568,0.780418169,2.209335313,1
262,4544,115.4135356,52.22960782,0.891742494,4763,76.0631349,0.73814165,282.086,0.717604447,2.209733911,1
263,4204,111.3236714,50.30696932,0.892069502,4355,73.16214216,0.50263032,273.607,0.705696824,2.212887655,1
264,5258,123.1084563,55.62897901,0.892083959,5429,81.82110685,0.65235732,297.503,0.746530828,2.213027428,1
265,3379,99.01478925,44.63155114,0.892646995,3491,65.5917405,0.653578337,237.593,0.752195573,2.218493122,1
266,5580,127.1054624,57.26437529,0.89276307,5773,84.28924403,0.669867947,311.868,0.720945495,2.219625409,1
267,5753,127.9285827,57.61755431,0.892832715,5889,85.5859048,0.639222222,310.522,0.749755204,2.220305672,1
268,5471,125.8384269,56.6555965,0.892915178,5769,83.46192874,0.566356108,322.299,0.661848613,2.221112029,1
269,4881,119.9345923,53.99067461,0.892944052,5112,78.83325579,0.508225739,299.044,0.685880547,2.221394586,1
270,5576,126.6443526,56.98484397,0.893048905,5689,84.25902742,0.569851814,302.164,0.76744487,2.222421679,1
271,5349,124.4496928,55.95378028,0.893225157,5464,82.52610693,0.670300752,298.048,0.756676137,2.224151651,1
272,4417,113.719943,51.08260448,0.89343297,4601,74.9926601,0.528855364,281.478,0.700564861,2.226197042,1
273,4802,118.0428891,53.01542506,0.893471435,4923,78.19268696,0.823670669,279.034,0.775028673,2.226576302,1
274,5008,120.1405384,53.7163328,0.894477747,5109,79.85226133,0.82517713,285.494,0.772111842,2.236573722,1
275,5350,124.8235842,55.73978445,0.894759429,5474,82.53382073,0.604519774,294.808,0.77354417,2.239398401,1
276,5254,123.6906866,55.22951728,0.894777074,5425,81.78997841,0.689863445,302.928,0.719483929,2.239575732,1
277,4460,113.3293145,50.34002156,0.895931416,4552,75.35680705,0.564199874,267.759,0.78172962,2.251276639,1
278,5526,127.5101183,56.60794623,0.896052223,5626,83.88040131,0.526988365,302.131,0.760729343,2.252512709,1
279,3882,106.1158346,47.02590414,0.896444345,3973,70.30445158,0.803726708,249.213,0.785459883,2.256540017,1
280,4954,120.6979911,53.45390584,0.896584255,5084,79.42058111,0.827183169,284.145,0.771055838,2.257982635,1
281,6083,133.6271788,59.12347743,0.896792686,6219,88.00634154,0.673792645,317.226,0.75960905,2.260137337,1
282,4999,121.5526062,53.70860038,0.897086591,5293,79.78047684,0.595119048,318.791,0.61813153,2.263187001,1
283,3662,103.894842,45.88286667,0.897198277,3773,68.28325719,0.796086957,251.355,0.728371839,2.264349408,1
284,4812,118.8853189,52.45069063,0.897415056,4957,78.27406141,0.580878803,283.809,0.750728936,2.266611124,1
285,4657,117.7277342,51.92222212,0.897489191,4788,77.00309448,0.564553279,284.222,0.724437161,2.267386283,1
286,5250,124.2806183,54.81120375,0.897493458,5332,81.75883811,0.542355372,291.454,0.776656761,2.267430923,1
287,5347,125.3970223,55.30187602,0.897500092,5497,82.51067716,0.565221987,299.788,0.74763833,2.267500333,1
288,5985,132.7895598,58.55567096,0.897523846,6140,87.29455123,0.676729986,316.69,0.749903393,2.267748924,1
289,4881,119.4916115,52.69032762,0.897529607,4995,78.83325579,0.627700617,280.5,0.779566092,2.267809234,1
290,5667,129.0742991,56.91197897,0.897544356,5791,84.94379612,0.642954391,305.872,0.761173449,2.267963643,1
291,5555,129.0807906,56.88186745,0.897669803,5787,84.10021207,0.526041667,321.58,0.675018795,2.269278355,1
292,6776,141.1236288,62.17534592,0.897716491,6943,92.8841814,0.579343365,337.028,0.749637485,2.269768294,1
293,5110,122.2136145,53.73494502,0.898154243,5245,80.66135428,0.753020925,287.462,0.77708742,2.274378701,1
294,5117,123.8644522,54.4293035,0.898278625,5225,80.71658287,0.780625477,293.548,0.746220249,2.275694235,1
295,5138,123.991228,54.48500011,0.898278672,5304,80.88204239,0.54485684,297.24,0.730784721,2.275694736,1
296,4179,118.5822997,52.06616637,0.898451884,5019,72.9442805,0.418947368,448.305,0.261297389,2.277530842,1
297,4023,109.419762,48.03406538,0.898492465,4120,71.56984483,0.840928094,262.097,0.735928796,2.277961715,1
298,6213,135.1197917,59.31434447,0.898498792,6370,88.94176348,0.599132112,319.883,0.763007658,2.278028913,1
299,5680,128.6306201,56.4069029,0.898722176,5859,85.04117011,0.64137308,319.702,0.698340924,2.280405651,1
300,5259,125.1644596,54.67086487,0.899562415,5435,81.82888711,0.642124542,298.057,0.743899699,2.289417954,1
301,5442,126.8097594,55.35515604,0.899693942,5528,83.2404325,0.791563636,297.395,0.773216435,2.290839165,1
302,4196,111.7977586,48.8009917,0.899698745,4290,73.09249708,0.537948718,264.64,0.752894922,2.290891123,1
303,3638,103.7527928,45.26165673,0.899827836,3723,68.05913211,0.559950747,242.294,0.778730598,2.292288889,1
304,5256,124.904374,54.45602198,0.899955528,5353,81.80554411,0.591891892,292.906,0.769854556,2.293674225,1
305,5374,126.4776571,55.08589466,0.900170082,5526,82.71873617,0.537937938,300.022,0.750241913,2.29600804,1
306,6136,134.4606566,58.54608192,0.900230224,6341,88.38890115,0.56293578,346.308,0.642939586,2.296663622,1
307,5228,124.5148772,54.21520552,0.900231555,5366,81.58735404,0.71420765,295.253,0.753627617,2.296678136,1
308,6083,134.8275164,58.57195048,0.900709775,6201,88.00634154,0.536136083,317.671,0.757482389,2.301912694,1
309,5124,124.9396755,54.2487085,0.900816877,5391,80.7717737,0.538235294,308.355,0.677200071,2.303090322,1
310,4337,113.7689435,49.39653936,0.900824698,4453,74.31042932,0.545260246,269.387,0.751010516,2.303176396,1
311,6171,135.8597438,58.81014204,0.901454467,6380,88.64062968,0.737275986,321.246,0.751432462,2.310141398,1
312,6623,140.4063965,60.77690138,0.901459146,6811,91.82954592,0.559138877,341.702,0.712803096,2.3101934,1
313,5862,133.2444458,57.58988352,0.9017719,6053,86.39288287,0.546064276,322.15,0.709805576,2.313677987,1
314,5089,123.5226615,53.34879907,0.901923974,5244,80.49544113,0.647043865,293.36,0.743088467,2.315378484,1
315,5791,131.629047,56.84208808,0.901952409,5938,85.86809771,0.803747398,316.987,0.724236695,2.315696898,1
316,4722,119.0063356,51.3813348,0.901991908,4820,77.53861703,0.564832536,278.741,0.763719957,2.316139432,1
317,4019,110.1418199,47.54017615,0.90205221,4122,71.53425564,0.552971932,257.486,0.761764323,2.316815562,1
318,5455,128.2147081,55.33510202,0.902073926,5627,83.33979672,0.734779095,306.914,0.727731578,2.317059217,1
319,4873,120.8171894,52.10565058,0.902219665,4974,78.76862511,0.587108434,283.668,0.761001621,2.318696496,1
320,5555,129.0205405,55.63227728,0.902261482,5733,84.10021207,0.749662618,305.326,0.748800888,2.31916698,1
321,4555,118.0977083,50.90915187,0.902315363,4731,76.15514511,0.707298137,283.186,0.713764078,2.319773635,1
322,6375,138.0376883,59.49805441,0.90233874,6542,90.09385161,0.699626866,331.535,0.728838468,2.32003701,1
323,3991,109.8486599,47.31982512,0.902460367,4119,71.28463385,0.727223032,261.089,0.735723185,2.321408831,1
324,5267,126.3149145,54.41165575,0.902465603,5382,81.89110258,0.851163542,296.211,0.754346393,2.321467942,1
325,6381,139.0922395,59.90157146,0.902513877,6651,90.13623874,0.538208502,339.413,0.696051965,2.322013197,1
326,3799,107.4901282,46.23892946,0.902748339,3923,69.54881042,0.526104418,256.222,0.727187364,2.324667319,1
327,4491,123.0370935,52.89732251,0.902862282,5426,75.6182438,0.535982814,434.235,0.299297624,2.325960705,1
328,5633,130.2621314,55.96028775,0.903020474,5756,84.68859637,0.682787879,305.169,0.760096593,2.327760214,1
329,4335,114.9435821,49.37002437,0.903059593,4479,74.29329328,0.747413793,280.136,0.694162454,2.328205903,1
330,5263,125.9803048,54.10522429,0.903079379,5381,81.86000076,0.579306549,292.518,0.772926226,2.328431431,1
331,3571,104.3276353,44.80273426,0.90309414,3688,67.429507,0.546693203,249.248,0.72233116,2.328599738,1
332,5447,129.0803,55.39471737,0.903233579,5651,83.27866353,0.665079365,310.785,0.708675046,2.330191507,1
333,5559,130.0598902,55.81294139,0.903241493,5696,84.13048573,0.810586177,307.947,0.736638788,2.330281955,1
334,6717,143.9124976,61.6740398,0.90351695,6988,92.47891664,0.706755051,353.285,0.676292881,2.333437182,1
335,4745,119.8611577,51.35134765,0.903578014,4840,77.72722586,0.792285857,278.571,0.768376855,2.334138503,1
336,5086,124.6260959,53.36725831,0.903675005,5205,80.47171133,0.635432284,293.409,0.742402383,2.335253858,1
337,5427,128.0663147,54.83162027,0.903707581,5557,83.12563389,0.584806035,300.597,0.754745273,2.335628859,1
338,5601,130.4379451,55.81780631,0.903813708,5752,84.44770388,0.676449275,308.667,0.738745817,2.33685187,1
339,5230,125.6229894,53.74148331,0.903873539,5349,81.6029584,0.845184228,294.789,0.756291127,2.33754228,1
340,6601,141.7730175,60.63224136,0.903934354,6832,91.67690132,0.737871675,347.364,0.687464035,2.338244708,1
341,5369,127.2987968,54.43345386,0.903966238,5576,82.68024622,0.6162764,310.778,0.698558422,2.338613257,1
342,6659,142.34725,60.86592873,0.903973886,6882,92.07878218,0.558125891,353.032,0.671414526,2.338701684,1
343,4761,120.7373788,51.59419579,0.90409771,4881,77.85816253,0.531124498,283.33,0.74528593,2.340134912,1
344,4808,121.0657867,51.71361378,0.904179361,4928,78.24152178,0.506852203,287.874,0.729070353,2.341081542,1
345,3992,109.7155482,46.81157756,0.904410629,4120,71.29356396,0.611613299,260.462,0.739454838,2.343769511,1
346,5068,124.2348815,52.99859978,0.904440404,5159,80.32918531,0.533249158,288.12,0.767184214,2.344116298,1
347,4393,115.2274784,49.14862456,0.904470763,4493,74.78864433,0.69487504,268.805,0.764005319,2.344470053,1
348,4737,120.1209915,51.18395809,0.904674487,4855,77.66167474,0.592717718,280.459,0.756788434,2.346848427,1
349,5229,125.5654589,53.47694772,0.904775419,5350,81.59515659,0.578429204,292.22,0.769500016,2.348029651,1
350,5047,124.084748,52.77875015,0.905031579,5174,80.16258468,0.570411392,291.699,0.745372367,2.35103612,1
351,5204,125.5864509,53.40982683,0.905060258,5302,81.39986849,0.575663717,292.196,0.765946823,2.35137349,1
352,4262,113.529303,48.27920161,0.905072347,4355,73.66509988,0.650289899,265.142,0.761844354,2.35151575,1
353,5172,125.3959043,53.30208661,0.905160295,5331,81.14921395,0.560832791,305.701,0.695464012,2.352551509,1
354,5910,134.2316812,57.05443377,0.905172469,6093,86.74586854,0.531283711,321.441,0.718778046,2.352695003,1
355,6829,144.9073336,61.56537661,0.905258916,7092,93.24673105,0.575412875,357.414,0.67177503,2.353714728,1
356,4425,115.5183228,49.06249966,0.905326557,4514,75.06054213,0.609504132,270.072,0.762366875,2.354513601,1
357,4634,118.805766,50.43880144,0.90540523,4726,76.81270761,0.525933492,278.57,0.750407568,2.355443876,1
358,4394,116.2937463,49.33311864,0.905563246,4511,74.79715609,0.532218992,274.946,0.730424118,2.357315927,1
359,5497,129.7610596,55.03706832,0.905595865,5686,83.66001301,0.646021859,307.543,0.730338017,2.357702973,1
360,5230,127.0159877,53.86276766,0.90563274,5412,81.6029584,0.741213152,297.081,0.744666469,2.358140757,1
361,6349,139.9708612,59.254473,0.905973527,6537,89.90994311,0.78547569,334.743,0.712019984,2.362199074,1
362,5655,130.9221608,55.39486495,0.906076934,5756,84.85381326,0.747620307,304.449,0.76667865,2.363434967,1
363,7074,147.138743,62.21498302,0.906208044,7238,94.9046708,0.551321019,346.714,0.739489757,2.365004953,1
364,4726,120.0437924,50.74565115,0.906257466,4809,77.5714515,0.761030596,277.216,0.772799791,2.365597637,1
365,5973,135.2677147,57.17892838,0.906265304,6180,87.20699399,0.540151926,322.3,0.722573064,2.365691672,1
366,7022,147.4293134,62.30497029,0.906312057,7257,94.55521182,0.580666501,362.021,0.673291547,2.366252847,1
367,7112,147.8905453,62.46606562,0.906418672,7276,95.15923309,0.538135593,352.718,0.718366986,2.367534178,1
368,5793,133.5949267,56.42123689,0.906441831,5930,85.88292428,0.766269841,311.85,0.748551863,2.367812796,1
369,6472,140.4275867,59.23182036,0.906690674,6709,90.77668386,0.732126697,348.085,0.671239887,2.370813286,1
370,6785,144.3587743,60.84233271,0.906844148,6981,92.94584612,0.536194089,342.257,0.727872041,2.372669947,1
371,4433,116.1939725,48.95934176,0.906894063,4564,75.12836283,0.617753623,269.153,0.768969555,2.373274809,1
372,5673,132.4816506,55.72407565,0.907238159,5831,84.98875183,0.591307067,313.011,0.727618022,2.377458021,1
373,5463,129.1862369,54.3029021,0.907363953,5576,83.40088508,0.734866828,300.885,0.758298138,2.378993238,1
374,6264,139.180131,58.45366738,0.907530714,6497,89.30606087,0.57127223,330.709,0.719729966,2.381033342,1
375,6067,136.6145396,57.37269718,0.907542429,6214,87.89052462,0.563481007,320.902,0.740353291,2.381176872,1
376,5709,132.6956228,55.68618329,0.907684381,5834,85.25798825,0.575388027,309.712,0.747917752,2.382918257,1
377,6230,138.2095558,57.99418631,0.907704244,6322,89.06336151,0.839057239,320.105,0.764034545,2.383162254,1
378,4815,122.0421307,51.19475302,0.907762609,4913,78.29845725,0.639952153,284.75,0.746240285,2.383879665,1
379,5771,134.2851441,56.32429689,0.90778397,5929,85.71969093,0.677824759,312.835,0.741020574,2.384142396,1
380,6003,135.9417416,57.01859044,0.907785827,6112,87.42572269,0.620465116,316.558,0.752786151,2.384165244,1
381,6290,139.0147323,58.28623371,0.907856518,6446,89.49121039,0.672008547,322.198,0.76140343,2.385035427,1
382,3865,109.2221888,45.78398888,0.907902169,3985,70.15034455,0.585606061,255.508,0.743961322,2.385597924,1
383,3400,103.2901421,43.28497882,0.907957597,3516,65.79524642,0.613054454,242.117,0.728850092,2.38628145,1
384,6890,146.177056,61.25272911,0.907971892,7052,93.66226809,0.57806863,343.917,0.732018064,2.386457846,1
385,4889,122.8211457,51.46334912,0.90798139,5059,78.89783352,0.571879752,291.359,0.723724085,2.386575063,1
386,5790,133.4634273,55.91659689,0.908002065,5986,85.86068346,0.719076006,315.483,0.731032195,2.386830293,1
387,5807,133.881794,56.00515296,0.908300678,5966,85.98663871,0.703622925,316.194,0.729885004,2.390526352,1
388,5331,128.6889548,53.81889593,0.908350771,5471,82.387135,0.658798814,303.102,0.7291904,2.391148176,1
389,5465,130.2739254,54.48061344,0.90835477,5615,83.41615019,0.607222222,306.907,0.729098899,2.391197843,1
390,4728,121.3226446,50.71577122,0.908436006,4859,77.58786353,0.511688312,285.184,0.730528258,2.392207428,1
391,6125,137.4244119,57.43165941,0.908486346,6288,88.30963827,0.677244582,323.587,0.735078678,2.392833732,1
392,6083,137.9956035,57.66596082,0.908501039,6262,88.00634154,0.653032743,324.563,0.725654115,2.393016634,1
393,6121,137.8932058,57.6131887,0.908534332,6234,88.28079776,0.75363211,322.073,0.741521259,2.393431242,1
394,4548,118.9054023,49.66997344,0.908572682,4647,76.09660603,0.816810345,276.025,0.750124729,2.393909118,1
395,5040,125.2643871,52.32501448,0.908577371,5188,80.10697414,0.574424436,291.302,0.746368785,2.393967558,1
396,4454,117.9279205,49.2484593,0.908624112,4558,75.30610156,0.575526554,273.942,0.745835125,2.394550452,1
397,5301,128.0022172,53.43802216,0.908687345,5416,82.15499271,0.732283465,299.091,0.744665063,2.395339723,1
398,4311,116.0601546,48.44034455,0.908735384,4376,74.08735167,0.878899083,268.026,0.754108849,2.395939907,1
399,5457,130.4457155,54.4259274,0.908800712,5540,83.355073,0.869918699,299.924,0.762327135,2.396756873,1
400,3136,99.32051276,41.43641868,0.908815159,3270,63.18923336,0.734770384,234.781,0.714924239,2.396937668,1
401,5720,132.7560217,55.37329946,0.908857963,5855,85.34008552,0.633444075,309.826,0.748807478,2.397473566,1
402,6987,146.6962997,61.18062105,0.908880638,7242,94.31927003,0.562424535,375.651,0.622202152,2.39775761,1
403,5324,129.037623,53.80876967,0.908906198,5458,82.33302701,0.583388122,300.837,0.739239922,2.398077931,1
404,4879,124.0033857,51.68537529,0.908995392,5021,78.81710309,0.712887201,294.988,0.704582713,2.399196775,1
405,5533,130.83002,54.52957006,0.908999558,5682,83.93351179,0.654947917,307.965,0.733107749,2.399249066,1
406,5097,126.2778934,52.61389592,0.909066214,5252,80.55868643,0.734014977,299.67,0.713243729,2.40008635,1
407,3753,107.8974401,44.94078546,0.90912934,3848,69.1264639,0.586223055,250.912,0.749109947,2.400880158,1
408,3675,107.6060473,44.81011044,0.909168956,3802,68.40435167,0.542996454,252.87,0.722225121,2.401378756,1
409,5007,124.7248074,51.90747401,0.90928407,5145,79.84428847,0.794761905,291.523,0.740358056,2.402829454,1
410,5658,133.0157281,55.34858972,0.909316297,5827,84.87631792,0.746339533,312.248,0.729245028,2.403236086,1
411,5454,130.6999931,54.37499282,0.909351328,5624,83.33215752,0.554268293,311.871,0.704652524,2.403678351,1
412,5259,127.6522495,53.0920322,0.909405116,5372,81.82888711,0.653129657,297.14,0.748498263,2.404357946,1
413,6212,140.3828578,58.3242352,0.909608934,6405,88.93460548,0.666881374,336.803,0.688159974,2.406938681,1
414,4280,115.3967443,47.9325942,0.909651567,4426,73.82049344,0.625730994,274.231,0.715188526,2.407479634,1
415,4705,120.9747517,50.21689738,0.909774743,4794,77.3989151,0.572663096,278.623,0.761615131,2.409044724,1
416,5813,134.4930235,55.81961637,0.909804413,5904,86.03104947,0.528983529,311.005,0.755223412,2.409422211,1
417,5270,128.1784256,53.1936825,0.909822707,5379,81.9144212,0.525318979,297.276,0.749377729,2.40965505,1
418,6133,138.3324882,57.40293611,0.90983805,6293,88.36729105,0.627866503,320.388,0.750810515,2.409850393,1
419,4879,123.9306004,51.41678314,0.909874461,5012,78.81710309,0.665984166,291.224,0.722913536,2.410314159,1
420,6207,139.2741572,57.78159612,0.909877664,6323,88.89880682,0.752728596,320.825,0.757801052,2.410354967,1
421,6875,146.3717849,60.71394419,0.90991595,7035,93.56025796,0.561866623,340.726,0.744169758,2.41084296,1
